track_id,track_name,track_artist_id,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4289,Dime (feat. Reik),6923,Noel Schajris,54,16056,Dime (feat. Reik),2018-11-30,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.499,0.659,6,-10.187,0,0.059,0.00632,0.0,0.112,0.478,150.965,205430
13287,Mi Persona Favorita,336,Alejandro Sanz,73,20710,Mi Persona Favorita,2019-03-28,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.582,0.659,8,-7.511,1,0.114,0.543,0.0,0.0656,0.583,155.957,239972
7001,"Vuela, Vuela (feat. Mercurio, OV7, JNS, Calo & Litzy) - En Vivo - 90's Pop Tour, Vol. 3",5912,Magneto,43,22249,"90's Pop Tour, Vol. 3 (En Vivo)",2019-03-29,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.47,0.991,5,-6.499,0,0.0742,0.00391,0.0,0.979,0.345,124.989,310396
20633,Si Aún Te Queda Amor,2693,Dulce López,8,18837,Si Aún Te Queda Amor,2019-03-08,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.592,0.737,5,-1.856,1,0.0411,0.431,0.0,0.379,0.58,72.787,192860
28164,Te Equivocaste (Primera Fila) - En Vivo,10386,Yuridia,54,14954,Primera Fila (En Vivo),2017-11-24,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.546,0.646,3,-5.6,1,0.0417,0.218,0.0,0.77,0.398,145.853,246547
17533,Veneno,6492,Monsieur Periné,48,17732,Encanto Tropical,2018-05-18,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.774,0.579,0,-8.741,0,0.0382,0.669,0.00549,0.0923,0.906,100.958,205200
10038,Vas A Recordarme,3596,Gloria Trevi,54,16939,Vas A Recordarme,2019-01-18,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.348,0.69,2,-4.898,1,0.034,0.239,0.0,0.107,0.379,149.706,236613
2279,Sería Más Fácil,1567,Carlos Rivera,68,2595,Guerra (+ Sessions Recorded at Abbey Road),2018-09-07,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.371,0.523,1,-8.299,1,0.0376,0.316,0.0,0.0839,0.211,152.187,217280
10268,Si Tú Te Vas,10232,Ximena Sariñana,60,10133,Si Tú Te Vas,2018-11-09,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.66,0.725,11,-4.147,0,0.223,0.132,0.000572,0.2,0.532,184.317,188783
4011,Ya Te Perdoné,9947,Ventino,57,20684,Ya Te Perdoné,2019-02-08,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.509,0.289,2,-7.866,1,0.0394,0.83,0.0,0.0999,0.307,128.828,221849
22041,El Beso,6479,Mon Laferte,54,10610,El Beso,2018-09-07,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.731,0.881,2,-4.318,1,0.136,0.0959,7.92e-06,0.172,0.612,103.129,179947
12594,Los Días Que Vendrán,4817,KURT,49,4790,Los Días Que Vendrán,2018-12-10,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.626,0.719,4,-5.693,1,0.0557,0.238,0.0,0.14,0.753,81.992,208400
24882,Cuenta Pendiente,7292,Paty Cantú,63,21000,#333 (Edición Deluxe),2018-10-19,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.735,0.801,9,-5.759,0,0.103,0.296,0.00067,0.118,0.783,163.931,192183
3750,Si Decides (Baby),9947,Ventino,55,14040,Ventino,2018-08-17,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.82,0.683,1,-5.284,0,0.038,0.0434,0.0,0.111,0.566,108.016,188889
22454,Cuando Te Veo,1830,Chucho Rivas,56,1205,Cuando Te Veo,2019-02-08,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.774,0.289,8,-11.818,1,0.0698,0.679,0.0,0.097,0.271,94.989,184141
25971,Te Confieso,1509,Camila,8,22355,Te Confieso,2019-01-25,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.483,0.338,2,-9.28,1,0.0313,0.118,0.0,0.276,0.19,143.677,195711
646,Sola,5698,Luis Fonsi,66,20652,Sola,2019-01-23,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.569,0.526,6,-6.67,0,0.359,0.506,0.0,0.0708,0.474,124.969,205467
22383,Lo Bailado,10232,Ximena Sariñana,36,16366,Lo Bailado,2019-01-18,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.907,0.564,9,-7.229,1,0.141,0.15,1.45e-05,0.211,0.82,103.987,173451
18353,Tú Conmigo,10270,Yahir,33,11040,Tú Conmigo,2019-01-25,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.479,0.693,9,-5.71,1,0.0301,0.143,0.0,0.12,0.411,175.818,226094
4252,MALAMENTE - Cap.1: Augurio,7637,ROSALÍA,73,9009,El Mal Querer,2018-11-02,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.893,0.482,0,-4.779,0,0.0873,0.549,0.0164,0.0752,0.53,97.975,150027
2893,Deberías Estar Aquí,8062,Río Roma,65,16931,Deberías Estar Aquí,2019-02-08,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.607,0.737,1,-5.362,1,0.0618,0.121,0.0,0.116,0.319,140.016,216919
25322,Back In The City,336,Alejandro Sanz,59,11620,Back In The City,2019-02-07,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.753,0.754,10,-6.285,0,0.0385,0.443,0.0,0.112,0.853,127.992,201917
11834,Perdido (feat. Joey Montana),1565,Carlos Baute,19,6802,De amor y dolor,2019-02-08,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.751,0.824,8,-4.862,1,0.114,0.101,0.0,0.0808,0.774,162.145,157068
2240,Tú y Yo,6527,Motel,2,10535,Tú y Yo,2019-01-25,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.507,0.833,0,-6.377,1,0.0355,0.000311,0.0669,0.0927,0.212,141.902,277750
17495,Bailar,5378,Leonel García,1,4092,Bailar,2018-09-21,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.51,0.292,7,-8.768,1,0.186,0.89,0.0,0.114,0.4,168.104,256366
26251,La Plata (feat. Lalo Ebratt),4690,Juanes,68,1569,La Plata,2019-01-11,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.762,0.74,1,-4.72,0,0.226,0.201,0.0,0.275,0.961,167.881,195493
1360,Nunca Es Suficiente,5602,Los Angeles Azules,58,2579,Nunca Es Suficiente,2018-04-20,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.797,0.506,2,-6.176,0,0.0389,0.375,0.0,0.0854,0.792,93.99,266016
3792,Dolerá,4817,KURT,43,14767,Dolerá,2019-01-25,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.553,0.587,7,-7.405,0,0.051,0.012,7.2e-05,0.385,0.294,75.708,239760
19396,Se Supone,5660,Lucah,54,9514,Se Supone,2019-02-08,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.653,0.335,0,-10.268,1,0.0302,0.442,0.0,0.111,0.146,120.05,246147
27246,La solución (feat. Carlos Rivera),5317,Laura Pausini,62,1213,Hazte sentir más,2018-03-16,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.617,0.466,1,-5.223,1,0.0356,0.828,0.0,0.132,0.344,125.967,233800
7771,Amarte y Perderte,1830,Chucho Rivas,18,14178,Amarte y Perderte,2018-07-27,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.763,0.568,0,-5.282,1,0.127,0.0593,0.0,0.114,0.632,140.011,208948
12147,Llama,492,Ana Torroja,48,2826,Llama,2019-02-15,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.907,0.603,1,-7.54,0,0.06,0.128,0.00243,0.101,0.378,109.979,235002
2766,Beautiful Mistake,4632,Jorge Blanco,26,19254,Conmigo,2019-02-14,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.748,0.735,6,-5.68,0,0.107,0.0236,6.05e-06,0.0881,0.457,104.995,216333
17702,Cobarde,10232,Ximena Sariñana,63,18015,¿Dónde Bailarán Las Niñas?,2019-03-01,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.445,0.44,2,-6.506,1,0.0403,0.898,0.0,0.111,0.215,82.261,214528
22242,Yo Soy Su Vida,3596,Gloria Trevi,47,18906,Yo Soy Su Vida,2019-03-01,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.628,0.72,11,-5.326,0,0.074,0.126,0.0,0.0855,0.484,133.919,220733
9532,Quédate,4857,Kany Garcia,6,22532,Quédate,2019-03-01,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.645,0.362,0,-8.229,0,0.0316,0.777,2.46e-06,0.118,0.281,137.794,198968
4937,Vicio,7955,Roco,20,19060,Vicio,2019-02-22,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.511,0.599,0,-8.883,1,0.286,0.13,0.0,0.1,0.486,92.042,221340
21368,La Mentira,5972,Mando,17,19648,La Mentira,2019-02-22,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.609,0.796,6,-4.661,0,0.0332,0.101,0.0,0.345,0.692,94.018,204255
10367,Carnavalera,1220,Bomba Estéreo,50,8200,Carnavalera,2019-03-29,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.704,0.684,7,-8.535,1,0.131,0.0284,1.17e-05,0.215,0.35,134.041,227984
16418,Bailando,6043,Maria Daniela Y Su Sonido Lasser,44,5248,Bailando,2019-03-29,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.638,0.806,6,-7.654,1,0.03,0.00333,0.138,0.0839,0.399,133.023,195508
2058,Paisaje Japonés,6479,Mon Laferte,58,5007,Paisaje Japonés,2019-09-04,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.523,0.361,0,-6.21,1,0.0406,0.725,0.00385,0.0975,0.203,171.999,204733
1594,Sólo Amigos,239,Adexe & Nau,51,13490,Tú y Yo,2017-05-05,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.643,0.846,4,-3.593,0,0.0787,0.0157,0.0,0.156,0.728,173.997,202093
27058,Ojos Noche,2902,Elsa y Elmar,60,3947,Eres Diamante,2019-05-17,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.794,0.47,8,-7.311,1,0.0361,0.00945,2.79e-05,0.112,0.618,120.018,240295
14969,"Culpa, Tengo",2902,Elsa y Elmar,54,3947,Eres Diamante,2019-05-17,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.708,0.5,11,-8.359,0,0.13,0.00261,9.42e-06,0.103,0.709,185.786,187778
27858,No Me Conoce - Remix,4488,Jhay Cortez,84,8464,No Me Conoce (Remix),2019-05-17,Exitos 2020 - Latin Billboard,42,latin,latin pop,0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,307547
24890,Corazón Enamorado,4686,Juan Luis Guerra 4.40,49,18731,Corazón Enamorado,2019-04-26,Latin Pop 2019,383,latin,latin pop,0.879,0.488,6,-4.758,1,0.0364,0.763,3.94e-06,0.141,0.888,125.04,189520
21855,Parecen Viernes,6007,Marc Anthony,9,13710,Parecen Viernes,2019-04-19,Latin Pop 2019,383,latin,latin pop,0.658,0.863,7,-3.575,0,0.0352,0.287,1.53e-05,0.16,0.967,96.499,268440
8287,Tú Lo Sabes,7332,PeeWee,39,17784,Tú Lo Sabes,2019-04-11,Latin Pop 2019,383,latin,latin pop,0.775,0.826,8,-4.378,1,0.0933,0.0836,0.0,0.11,0.618,96.016,185640
19233,Perdido,1565,Carlos Baute,37,3815,Perdido,2019-05-03,Latin Pop 2019,383,latin,latin pop,0.789,0.839,8,-5.129,1,0.0737,0.0878,0.0,0.0771,0.818,161.953,157886
19004,La China Medina,8022,Rubén Blades,27,1060,La China Medina,2019-05-03,Latin Pop 2019,383,latin,latin pop,0.789,0.908,7,-7.213,1,0.0347,0.0354,2.41e-05,0.149,0.952,112.004,241355
5250,Faldita,5390,Leslie Shaw,59,21271,Faldita,2019-03-08,Latin Pop 2019,383,latin,latin pop,0.846,0.789,11,-3.245,0,0.0653,0.00828,5.42e-05,0.058,0.806,98.0,190193
23151,El Ritmo de Mi Corazón,3536,Gian Marco,57,19172,El Ritmo de Mi Corazón,2019-05-03,Latin Pop 2019,383,latin,latin pop,0.769,0.926,7,-4.193,1,0.0542,0.104,2.5e-06,0.324,0.955,104.987,262000
5047,Si Me Das Tu Amor,1569,Carlos Vives,61,12505,Si Me Das Tu Amor,2019-03-01,Latin Pop 2019,383,latin,latin pop,0.707,0.88,6,-4.268,0,0.0764,0.0613,0.0,0.0656,0.379,93.032,213187
10346,Alguien Como Tú,4755,Jósean Log,56,22267,El Futuro No Existe,2019-04-23,Latin Pop 2019,383,latin,latin pop,0.717,0.685,4,-10.224,0,0.105,0.427,0.000101,0.204,0.479,120.086,225747
12286,Duele,7792,Reik,8,8959,Duele,2019-03-20,Latin Pop 2019,383,latin,latin pop,0.684,0.842,7,-4.54,0,0.201,0.0356,0.0,0.204,0.483,174.051,238360
19538,Un Traguito,5751,Lérica,61,4126,Un Traguito,2019-01-17,Latin Pop 2019,383,latin,latin pop,0.642,0.851,0,-3.448,1,0.103,0.143,0.0,0.776,0.653,96.996,184185
24312,Te Quedaste Solo,3093,Fanny Lu,45,5721,Te Quedaste Solo,2019-05-17,Latin Pop 2019,383,latin,latin pop,0.876,0.738,2,-4.835,1,0.0941,0.2,0.0,0.12,0.741,96.006,195867
4275,I Love You More,4686,Juan Luis Guerra 4.40,28,7590,I Love You More,2019-05-10,Latin Pop 2019,383,latin,latin pop,0.758,0.914,10,-2.699,1,0.084,0.737,0.0,0.0749,0.962,149.786,196200
5507,"Si Te Atreves - Canción Original De La Película ""Los Japón""",4687,Juan Magán,50,21274,"Si Te Atreves (Canción Original De La Película ""Los Japón"")",2019-05-09,Latin Pop 2019,383,latin,latin pop,0.676,0.652,8,-4.364,1,0.11,0.285,0.0,0.107,0.867,179.761,164664
1523,Ella Me Beso - Remix,2906,Elvis Crespo,38,8784,Ella Me Beso,2019-05-10,Latin Pop 2019,383,latin,latin pop,0.783,0.921,0,-3.254,1,0.202,0.214,0.0,0.0736,0.887,120.054,188075
6055,Lo vimos venir (con Alex Ubago),6475,Molina Molina,20,18269,Lo vimos venir (con Alex Ubago),2019-05-17,Latin Pop 2019,383,latin,latin pop,0.542,0.635,7,-8.366,1,0.0494,0.0204,1.34e-05,0.119,0.549,147.059,231642
19083,Medellín - Offer Nissim Madame X In The Sphinx,5898,Madonna,43,2960,Medellín (Remixes),2019-05-09,Latin Pop 2019,383,latin,latin pop,0.776,0.852,1,-5.904,1,0.0684,0.0478,0.0122,0.12,0.224,113.984,330526
22798,Tan Buena,3492,Gente De Zona,64,11,OTRA COSA,2019-05-24,Latin Pop 2019,383,latin,latin pop,0.833,0.831,0,-3.799,1,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107
18744,Volver a Verte (feat. Cali y El Dandee),3257,Fonseca,65,9642,Agustín,2018-11-09,Latin Pop 2019,383,latin,latin pop,0.764,0.76,9,-2.961,1,0.0587,0.0276,0.0,0.0451,0.513,92.126,169800
17204,Tu Vida en la Mía,6007,Marc Anthony,68,2094,OPUS,2019-05-10,Latin Pop 2019,383,latin,latin pop,0.643,0.874,2,-3.714,1,0.033,0.346,0.000299,0.36,0.877,93.494,374053
7858,La Vida Es Una Sola,6684,Nacho,50,6167,La Vida Es Una Sola,2019-08-09,Latin Pop 2019,383,latin,latin pop,0.852,0.84,0,-3.977,1,0.0848,0.101,0.0,0.0348,0.393,106.007,222693
24047,Como Te Hago Entender,4871,Karibe Orquesta,52,18329,Como Te Hago Entender,2018-08-12,Latin Pop 2019,383,latin,latin pop,0.693,0.813,5,-7.296,1,0.0576,0.0387,1.24e-06,0.124,0.657,177.998,254976
291,Te Vi,7435,Piso 21,83,133,Te Vi,2018-12-14,Latin Pop 2019,383,latin,latin pop,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848
6365,Bellacoso,7812,Residente,77,2705,Bellacoso,2019-07-26,Latin Pop 2019,383,latin,latin pop,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.086,257865
16679,Hasta Viejitos (feat. Carlos Vives),335,Alejandro Gonzalez,59,22405,Hasta Viejitos (feat. Carlos Vives),2019-09-06,Latin Pop 2019,383,latin,latin pop,0.664,0.849,11,-5.996,1,0.0416,0.015,0.0,0.0559,0.723,81.94,199996
25104,Señorita,8410,Shawn Mendes,88,2854,Shawn Mendes (Deluxe),2019-06-19,Latin Pop 2019,383,latin,latin pop,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800
19889,Ay Mi Dios,4022,IAmChino,59,16848,Ay Mi Dios,2016-02-22,Latin Pop 2019,383,latin,latin pop,0.761,0.829,0,-3.203,0,0.0681,0.167,0.0,0.189,0.813,92.033,252003
12674,Borinquen Bella (feat. Zion & Lennox),3102,Farruko,63,4167,Gangalee,2019-04-26,Latin Pop 2019,383,latin,latin pop,0.794,0.731,9,-3.831,0,0.0717,0.16,0.0,0.0871,0.449,91.023,224653
14462,Consejo de Amor,8981,TINI,71,7177,Quiero Volver,2018-10-12,Latin Pop 2019,383,latin,latin pop,0.475,0.717,0,-6.712,1,0.102,0.194,0.0,0.101,0.646,83.873,199720
6106,La Cartera,3102,Farruko,76,4167,Gangalee,2019-04-26,Latin Pop 2019,383,latin,latin pop,0.771,0.796,10,-4.106,0,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,289907
22829,Pega Pega,9601,"Tito ""El Bambino""",65,13017,Pega Pega,2019-05-31,Latin Pop 2019,383,latin,latin pop,0.8,0.845,11,-4.189,0,0.0574,0.124,1.13e-06,0.387,0.843,96.998,219600
7777,100 Grados (feat. A.CHAL),5287,Lali,50,16957,Brava,2018-08-10,Latin Pop 2019,383,latin,latin pop,0.729,0.816,7,-4.551,1,0.129,0.0317,0.000495,0.231,0.288,100.052,204728
24816,Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo,3717,Gusttavo Lima,64,9349,O Embaixador in Cariri - Vol. 1 (Ao Vivo),2019-10-04,Latin Pop 2019,383,latin,latin pop,0.673,0.915,0,-4.002,1,0.102,0.224,0.0,0.933,0.41,92.013,237508
23708,Compañera (Acústico),6695,Nahuel Pennisi,46,19434,Compañera (Acústico),2019-10-18,Latin Pop 2019,383,latin,latin pop,0.568,0.201,6,-9.894,0,0.0312,0.883,8.26e-05,0.0821,0.392,77.905,198028
6459,Escapémonos,7523,Profetas,22,22420,Escapémonos,2019-10-18,Latin Pop 2019,383,latin,latin pop,0.77,0.418,5,-10.076,0,0.384,0.56,0.314,0.0676,0.681,185.919,186168
27074,Sayonara,4168,Izone,36,22073,Sayonara,2019-10-18,Latin Pop 2019,383,latin,latin pop,0.793,0.846,7,-3.195,1,0.0313,0.311,0.000801,0.0578,0.949,130.034,221702
9061,Las Flores (feat. Los Auténticos Decadentes),994,Benjamín Amadeo,58,6885,Las Flores (feat. Los Auténticos Decadentes),2019-10-03,Latin Pop 2019,383,latin,latin pop,0.75,0.763,7,-5.857,0,0.124,0.543,0.0,0.0904,0.763,100.053,213948
8659,Ganitas,7977,Rombai,64,19310,Ganitas,2019-08-23,Latin Pop 2019,383,latin,latin pop,0.749,0.772,5,-5.13,1,0.0667,0.535,1.32e-06,0.0803,0.806,173.737,215375
20924,Jangueo,364,Alex Rose,76,2418,LOST,2019-11-08,Latin Pop 2019,383,latin,latin pop,0.851,0.688,11,-4.038,1,0.0565,0.238,1.93e-05,0.105,0.732,103.982,259600
9647,Cristina (feat. Shelow Shaq),5903,Maffio,77,7516,Cristina (feat. Shelow Shaq),2019-03-29,Latin Pop 2019,383,latin,latin pop,0.861,0.599,1,-4.205,1,0.246,0.183,0.0,0.0921,0.869,102.119,186893
6501,El Festejo de la Vida,270,Afrodisiaco,25,2652,El Festejo de la Vida,2019-11-22,Latin Pop 2019,383,latin,latin pop,0.727,0.925,9,-3.618,1,0.18,0.212,0.0,0.0936,0.736,147.078,250231
6215,Free Free Free,7436,Pitbull,47,8771,Free Free Free,2018-07-06,Latin Pop 2019,383,latin,latin pop,0.71,0.951,4,-4.694,1,0.131,0.00157,0.0082,0.112,0.532,122.99,234146
21522,La Llamada,3142,Felibena,4,2040,La Llamada,2020-01-17,Great Pops,365,latin,latin pop,0.799,0.84,6,-8.583,1,0.0741,0.0148,0.00637,0.286,0.42,90.987,216264
11076,Kissing Strangers,10049,WVLNGTH,7,1518,Kissing Strangers,2020-01-17,Great Pops,365,latin,latin pop,0.593,0.906,9,-7.32,0,0.254,0.0045,0.00376,0.12,0.599,150.005,202000
23507,African Woman So Fine,3746,HARRI BEST,6,7969,African Woman So Fine,2018-10-09,Great Pops,365,latin,latin pop,0.799,0.654,5,-5.835,1,0.041,0.107,0.000391,0.105,0.815,100.981,226970
12066,On The Beach - Scandall 'n Ros Remix,6254,Melleefresh,24,14649,PLAY AT ADE 2019,2019-10-04,Great Pops,365,latin,latin pop,0.801,0.613,5,-7.078,1,0.0477,0.0349,0.296,0.107,0.272,123.991,310161
25554,Hey Child,7821,Rewind,23,16832,Hey Child,2020-01-14,Great Pops,365,latin,latin pop,0.582,0.81,2,-6.161,1,0.0398,0.125,5.64e-05,0.144,0.24,127.932,219375
8842,Show Yourself,1799,Chris2pher,35,9909,Show Yourself,2019-12-20,Great Pops,365,latin,latin pop,0.674,0.417,1,-7.759,1,0.0363,0.616,0.000763,0.103,0.692,107.144,162038
14551,Glad To Be Here,9003,TRUTHR,28,11152,Glad To Be Here,2019-12-20,Great Pops,365,latin,latin pop,0.691,0.658,10,-7.115,0,0.134,0.508,0.0,0.0843,0.744,160.021,168209
2270,Myself,6654,NEEVE,27,11139,Myself,2019-10-18,Great Pops,365,latin,latin pop,0.568,0.895,0,-3.323,1,0.0614,0.00849,0.000147,0.0736,0.305,115.988,242372
2197,Times With You,2750,ENCR,28,1290,Times With You,2019-12-31,Great Pops,365,latin,latin pop,0.708,0.354,2,-12.075,1,0.0675,0.319,0.0,0.0744,0.239,108.059,266667
9307,Gypsy Woman (She's Homeless) [House Kitsuné America],6364,Mija,49,20697,Gypsy Woman (She's Homeless) [House Kitsuné America],2019-12-20,Great Pops,365,latin,latin pop,0.667,0.547,9,-12.841,0,0.0355,0.0364,0.425,0.115,0.182,122.012,269508
25411,Fat Boy Roll,1068,Bigg Rich,33,17536,Fat Boy Roll,2015-06-01,Great Pops,365,latin,latin pop,0.879,0.76,1,-3.571,1,0.156,0.057,1.45e-06,0.0831,0.68,156.02,261016
5490,Amira,2873,Elias Ahmad,35,13338,Amira,2019-11-29,Great Pops,365,latin,latin pop,0.801,0.814,9,-2.736,0,0.0458,0.0263,0.000473,0.108,0.65,120.03,172213
8474,Quiero - Reggaeton Romantico,1701,Cheeky El Exotico,29,13089,Quiero - Reggaeton Romantico,2019-10-15,Great Pops,365,latin,latin pop,0.862,0.52,6,-8.166,0,0.0654,0.371,0.00323,0.0934,0.633,95.029,174384
20097,Party Like Its 1920,9456,The Swinghoppers,44,6432,Party Like Its 1920,2020-01-03,Great Pops,365,latin,latin pop,0.75,0.95,9,-5.059,0,0.167,0.137,3.93e-05,0.426,0.707,119.962,185000
287,Let This Be,4243,Jack Rose,46,9907,Let This Be,2019-12-20,Great Pops,365,latin,latin pop,0.573,0.626,5,-8.901,1,0.0507,0.24,0.0,0.187,0.638,153.101,217493
13841,Flirtin' w / Forever,10086,Wayne Brady,40,16786,Flirtin' w / Forever,2019-12-18,Great Pops,365,latin,latin pop,0.627,0.573,2,-6.921,0,0.05,0.0468,1.08e-06,0.0534,0.423,133.901,210873
27502,Breakfast,4835,Kai the Kid,34,5494,Breakfast,2019-09-13,Great Pops,365,latin,latin pop,0.713,0.554,1,-6.95,1,0.15,0.0691,0.0,0.166,0.288,124.94,219873
4926,For U,7054,Olivia Creutzer,40,947,For U,2019-04-19,Great Pops,365,latin,latin pop,0.506,0.593,11,-8.476,0,0.0938,0.783,0.0,0.0822,0.481,103.31,177477
19790,Ho Wit It,10230,Xcellence!,35,19639,Ho Wit It,2019-09-26,Great Pops,365,latin,latin pop,0.883,0.775,9,-4.508,0,0.298,0.0878,0.0,0.615,0.697,128.006,150000
26019,Can't Stop,10019,Vox Eagle,37,6138,Can't Stop,2019-12-16,Great Pops,365,latin,latin pop,0.596,0.67,1,-9.851,1,0.0505,0.0476,0.00686,0.112,0.119,100.003,144107
3971,Wie wunderschön - Wolfgang Lohr Remix,589,Antoine Villoutreix,36,17432,Wie wunderschön (Wolfgang Lohr Remix),2019-12-23,Great Pops,365,latin,latin pop,0.756,0.68,11,-8.558,0,0.0362,0.462,0.0145,0.0548,0.792,95.019,229263
10998,Maillot de bain,6458,Modhayan,38,6378,Biarritz,2019-08-25,Great Pops,365,latin,latin pop,0.687,0.449,7,-15.161,1,0.0852,0.675,0.909,0.0643,0.91,92.03,215410
18321,Why,5543,Lkhn,31,18983,Why,2019-12-18,Great Pops,365,latin,latin pop,0.701,0.743,10,-4.999,0,0.0354,0.159,0.178,0.113,0.512,130.058,148986
21665,Fire Grow,296,Aiwass,40,20887,Fire Grow,2019-12-20,Great Pops,365,latin,latin pop,0.534,0.596,6,-7.652,0,0.0379,0.841,0.359,0.137,0.293,176.033,171818
10680,Do You Hear Me,2118,DINKS,32,16464,Do You Hear Me,2019-12-20,Great Pops,365,latin,latin pop,0.753,0.952,2,-6.559,1,0.0463,0.00561,0.707,0.0772,0.932,122.01,181721
19526,Need to Swing,2930,Emma Clair,34,16369,Need to Swing,2019-12-20,Great Pops,365,latin,latin pop,0.952,0.917,11,-4.973,0,0.133,0.00449,0.297,0.0922,0.965,127.968,217800
9716,The One I Like,521,Andrezia,38,11857,The One I Like,2019-12-19,Great Pops,365,latin,latin pop,0.709,0.498,5,-7.3,0,0.0803,0.308,0.0,0.0967,0.124,99.965,178859
22982,I.D.K,6544,Mr Lock,37,5255,I.D.K,2019-10-18,Great Pops,365,latin,latin pop,0.627,0.723,1,-8.279,1,0.0967,0.0655,0.0,0.0992,0.59,156.048,225829
4860,Bad Intentions,6834,Nick Marcus,34,7415,Bad Intentions,2019-08-30,Great Pops,365,latin,latin pop,0.708,0.719,11,-7.547,0,0.189,0.297,0.0,0.0973,0.399,138.424,172941
19395,What Makes You Truly Happy,1618,Catdra Catthien,38,20716,What Makes You Truly Happy,2019-12-19,Great Pops,365,latin,latin pop,0.9,0.465,1,-16.13,1,0.179,0.0227,0.331,0.0356,0.533,109.003,210385
27825,Joy,9120,Teresa Jae,32,20758,Joy,2019-12-18,Great Pops,365,latin,latin pop,0.654,0.672,11,-6.824,0,0.148,0.0217,0.000314,0.505,0.375,160.002,183017
15057,Slide,8515,Sir Foster,43,13621,Stadium Music,2019-09-06,Great Pops,365,latin,latin pop,0.721,0.766,9,-6.767,0,0.0408,0.00165,0.0291,0.0994,0.658,104.016,249231
29,Give You Everything,7653,Rachel Mason,41,4271,Give You Everything,2019-04-24,Great Pops,365,latin,latin pop,0.234,0.757,0,-5.554,1,0.0421,0.0165,1.71e-05,0.0967,0.131,86.671,256800
7282,Espero Que Entiendas,7154,Oz,26,20193,Espero Que Entiendas,2019-10-18,Great Pops,365,latin,latin pop,0.588,0.7,0,-11.837,1,0.0418,0.0196,0.36,0.0888,0.17,128.059,253142
16601,Girls Don't Like Me,10104,Wett Brain,43,8560,Girls Don't Like Me,2019-12-14,Great Pops,365,latin,latin pop,0.831,0.509,11,-6.497,0,0.0463,0.0371,2.34e-06,0.156,0.236,120.009,160500
