track_id,track_name,track_artist_id,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre
27996,My Sharona,9341,The Knack,0,19290,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,82,rock,hard rock
836,Black betty,7694,Ram Jam,2,19290,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,82,rock,hard rock
4120,Barracuda,3846,Heart,0,19290,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,82,rock,hard rock
12240,I Wanna Rock,9801,Twisted Sister,0,19290,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,82,rock,hard rock
22816,EYE OF THE TIGER,8898,Survivor,0,19290,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,82,rock,hard rock
5295,Gimme Shelter,9412,The Rolling Stones,3,411,Let It Bleed,1969-12-05,Classic Hard Rock,82,rock,hard rock
25630,Dr. Feelgood,6626,Mötley Crüe,0,14439,Dr. Feelgood (Enhanced),1989,Classic Hard Rock,82,rock,hard rock
8151,Kickstart My Heart,6626,Mötley Crüe,0,22134,The Best Of Mötley Crüe 20th Century Masters The Millennium Collection (Ecopak),2003,Classic Hard Rock,82,rock,hard rock
18011,Stand,6534,Motörhead,12,13967,Collections,2007-05-18,Classic Hard Rock,82,rock,hard rock
27146,Bad Religion,6534,Motörhead,14,13967,Collections,2007-05-18,Classic Hard Rock,82,rock,hard rock
25749,Who Are You - Single Edit,9495,The Who,0,19290,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,82,rock,hard rock
19935,Baba O'Riley - Remixed Version,9495,The Who,0,16990,My Generation - The Very Best Of The Who,1996-08-27,Classic Hard Rock,82,rock,hard rock
3539,The Seeker - Edit,9495,The Who,0,16990,My Generation - The Very Best Of The Who,1996-08-27,Classic Hard Rock,82,rock,hard rock
1021,All Along The Watchtower,4501,Jimi Hendrix,8,14807,Music From The Motion Picture Watchmen,2009-02-24,Classic Hard Rock,82,rock,hard rock
5086,Purple Haze,4501,Jimi Hendrix,0,3458,Experience Hendrix Box Set,2000-09-11,Classic Hard Rock,82,rock,hard rock
3409,Little Wing,4501,Jimi Hendrix,0,11689,Experience Hendrix: The Best Of Jimi Hendrix,2000-03-27,Classic Hard Rock,82,rock,hard rock
9629,Hey Joe,4501,Jimi Hendrix,0,11689,Experience Hendrix: The Best Of Jimi Hendrix,2000-03-27,Classic Hard Rock,82,rock,hard rock
930,Stone Free,4501,Jimi Hendrix,0,11689,Experience Hendrix: The Best Of Jimi Hendrix,2000-03-27,Classic Hard Rock,82,rock,hard rock
18008,Breaking the Law,4695,Judas Priest,29,9924,Playlist: The Very Best of Judas Priest,2008,Classic Hard Rock,82,rock,hard rock
24836,Fear Of The Dark - 1998 Remastered Version,4136,Iron Maiden,55,1724,Ed Hunter,1999-05-17,Classic Hard Rock,82,rock,hard rock
8384,Run to the Hills - 1998 Remastered Version,4136,Iron Maiden,16,19887,The Number Of The Beast (1998 Remastered Edition),1982,Classic Hard Rock,82,rock,hard rock
6838,The Number Of The Beast - 1998 Remastered Version,4136,Iron Maiden,12,19887,The Number Of The Beast (1998 Remastered Edition),1982,Classic Hard Rock,82,rock,hard rock
10304,The Trooper - 1998 Remastered Version,4136,Iron Maiden,8,10620,Piece Of Mind (1998 Remastered Edition),1983-05-16,Classic Hard Rock,82,rock,hard rock
14985,I Was Made For Lovin' You,4800,KISS,3,17916,Greatest Kiss,1997-04-08,Classic Hard Rock,82,rock,hard rock
2997,Lick It Up,4800,KISS,0,10762,Discoveries,2008-10-20,Classic Hard Rock,82,rock,hard rock
6855,Iron Man,1120,Black Sabbath,0,21622,Lords Of Dogtown,2005,Classic Hard Rock,82,rock,hard rock
10152,Crazy Train,7159,Ozzy Osbourne,4,22284,The Essential Ozzy Osbourne,2003,Classic Hard Rock,82,rock,hard rock
5799,Overkill,6534,Motörhead,20,9903,Rock Band Classics,2008-01-01,Classic Hard Rock,82,rock,hard rock
24183,Anarchy In The UK,8363,Sex Pistols,0,16829,Kiss This,1992,Classic Hard Rock,82,rock,hard rock
4975,"Girls, Girls, Girls",6626,Mötley Crüe,0,22134,The Best Of Mötley Crüe 20th Century Masters The Millennium Collection (Ecopak),2003,Classic Hard Rock,82,rock,hard rock
20386,Shout At The Devil - International,6626,Mötley Crüe,0,111,Colour Collection (International Version),2007-10-17,Classic Hard Rock,82,rock,hard rock
28090,Razamanaz,6754,Nazareth,0,88,The Anthology,2009-07-13,Classic Hard Rock,82,rock,hard rock
16279,Ain't Talkin' 'Bout Love,9918,Van Halen,3,21075,Van Halen (Reissue),1978-02-07,Classic Hard Rock,82,rock,hard rock
18426,Hot For Teacher,9918,Van Halen,7,20204,1984,1984-01-03,Classic Hard Rock,82,rock,hard rock
369,You Really Got Me - 2004 Remaster,9918,Van Halen,31,12943,The Very Best of Van Halen (UK Release),2004,Classic Hard Rock,82,rock,hard rock
2073,Jump - 2004 Remaster,9918,Van Halen,59,12943,The Very Best of Van Halen (UK Release),2004,Classic Hard Rock,82,rock,hard rock
5562,Runnin' with the Devil - 2004 Remaster,9918,Van Halen,23,12943,The Very Best of Van Halen (UK Release),2004,Classic Hard Rock,82,rock,hard rock
15399,Under Pressure,7576,Queen,1,10741,Greatest Hits II,1991-10-28,Classic Hard Rock,82,rock,hard rock
25805,Don't Stop Believin',4668,Journey,74,17008,The Essential Journey,2001-09-19,Classic Hard Rock,82,rock,hard rock
9093,Pour Some Sugar On Me - Historia Video Edit,2407,Def Leppard,0,21506,Rock Of Ages: The Definitive Collection,2005-09-26,Classic Hard Rock,82,rock,hard rock
4187,Rock Rock (Till You Drop),2407,Def Leppard,0,21506,Rock Of Ages: The Definitive Collection,2005-09-26,Classic Hard Rock,82,rock,hard rock
12387,Ziggy Stardust - 1997 Remaster,2326,David Bowie,32,10829,The Best Of David Bowie 1969-74,1997-10-27,Classic Hard Rock,82,rock,hard rock
20530,Rebel Rebel - 1997 Remaster,2326,David Bowie,36,10829,The Best Of David Bowie 1969-74,1997-10-27,Classic Hard Rock,82,rock,hard rock
8127,Spoonman,8690,Soundgarden,0,12992,Superunknown,1994-03-09,Classic Hard Rock,82,rock,hard rock
24819,Sultans Of Swing,2533,Dire Straits,9,6370,Sultans Of Swing - The Very Best Of Dire Straits,1998-11-10,Classic Hard Rock,82,rock,hard rock
4620,Highway Star - Deep Purple,6242,Megarock Hits,0,21712,Highway Stars,2006-05-01,Classic Hard Rock,82,rock,hard rock
10318,Light My Fire - New Stereo Mix Advanced Resolution,9252,The Doors,0,5956,The Doors [40th Anniversary Mixes],1967-01-04,Classic Hard Rock,82,rock,hard rock
27836,Break On Through [To The Other Side] - New Stereo Mix Advanced Resolution,9252,The Doors,0,5956,The Doors [40th Anniversary Mixes],1967-01-04,Classic Hard Rock,82,rock,hard rock
6355,Sweet Child O' Mine,3708,Guns N' Roses,3,5329,Appetite For Destruction (Explicit Version),1987-01-01,Classic Hard Rock,82,rock,hard rock
10255,Paradise City,3708,Guns N' Roses,2,5329,Appetite For Destruction (Explicit Version),1987-01-01,Classic Hard Rock,82,rock,hard rock
24458,Holy Diver,2527,Dio,3,15739,Dio / Rock Legends,2007-01-01,Classic Hard Rock,82,rock,hard rock
15745,Rainbow In The Dark,2527,Dio,2,15739,Dio / Rock Legends,2007-01-01,Classic Hard Rock,82,rock,hard rock
28129,Don't Talk To Strangers,2527,Dio,1,15739,Dio / Rock Legends,2007-01-01,Classic Hard Rock,82,rock,hard rock
18692,Mother,2281,Danzig,1,11825,Danzig,1988,Classic Hard Rock,82,rock,hard rock
12550,Long Way Back From Hell,2281,Danzig,0,22229,Danzig II-Lucifuge,2007-11-13,Classic Hard Rock,82,rock,hard rock
22496,Cum on Feel the Noize,7582,Quiet Riot,3,20147,Playlist: The Very Best Of Quiet Riot,1983,Classic Hard Rock,82,rock,hard rock
11110,Bang Your Head (Metal Health),7582,Quiet Riot,24,5407,Monster Metal Hits & Power Ballads '80s,2007-04-01,Classic Hard Rock,82,rock,hard rock
4401,Let's Get Crazy,7582,Quiet Riot,0,20147,Playlist: The Very Best Of Quiet Riot,1983,Classic Hard Rock,82,rock,hard rock
18524,Slam Dunk (Way To Go!),7582,Quiet Riot,21,21620,Greatest Hits,2007-12-04,Classic Hard Rock,82,rock,hard rock
3385,Youth Gone Wild,8533,Skid Row,43,656,Best Of,1998,Classic Hard Rock,82,rock,hard rock
18270,Perfect Strangers,2401,Deep Purple,13,19916,Perfect Strangers,1984,Classic Hard Rock,82,rock,hard rock
12729,You've Got Another Thing Coming,4695,Judas Priest,17,4887,Metal Works '73-'93,1993-04-28,Classic Hard Rock,82,rock,hard rock
11304,Crossroads - Live,2004,Cream,0,14185,The Very Best Of Cream,1995-05-09,Classic Hard Rock,82,rock,hard rock
4883,Mississippi Queen,6535,Mountain,7,21260,Super Hits,2000-06-29,Classic Hard Rock,82,rock,hard rock
5957,Welcome To The Jungle,3708,Guns N' Roses,0,8884,Greatest Hits (EU Version),2004-03-15,Classic Hard Rock,82,rock,hard rock
1357,Love Me Two Times - New Stereo Mix,9252,The Doors,42,9886,The Future Starts Here: The Essential Doors Hits,2008-01-28,Classic Hard Rock,82,rock,hard rock
27625,Cat Scratch Fever,9093,Ted Nugent,19,19929,The Very Best Of Ted Nugent,1991-02-11,Classic Hard Rock,82,rock,hard rock
1223,Fortunate Son,2007,Creedence Clearwater Revival,10,15924,More Creedence Gold,1973-01-01,Classic Hard Rock,82,rock,hard rock
12540,Motor City Madhouse - Edit,9093,Ted Nugent,0,21622,Lords Of Dogtown,2005,Classic Hard Rock,82,rock,hard rock
15266,Stormtroopin',9093,Ted Nugent,0,16888,Ted Nugent,1975,Classic Hard Rock,82,rock,hard rock
13060,Up Around The Bend,2007,Creedence Clearwater Revival,0,17597,Creedence Clearwater / Rock Legends (International Version),2007-11-05,Classic Hard Rock,82,rock,hard rock
12672,Susie Q - Single Version,2007,Creedence Clearwater Revival,0,13985,Creedence Covers The Classics,2009-01-01,Classic Hard Rock,82,rock,hard rock
143,I Heard It Through The Grapevine - Single Version,2007,Creedence Clearwater Revival,2,13985,Creedence Covers The Classics,2009-01-01,Classic Hard Rock,82,rock,hard rock
3279,Where Eagles Dare - 1998 Remastered Version,4136,Iron Maiden,2,10620,Piece Of Mind (1998 Remastered Edition),1983-05-16,Classic Hard Rock,82,rock,hard rock
20672,Ten Thousand Fists,2553,Disturbed,63,1406,Ten Thousand Fists,2005-09-19,Workout Hard Rock,320,rock,hard rock
13639,Hail to the King,737,Avenged Sevenfold,49,15047,Hail to the King,2013-07-16,Workout Hard Rock,320,rock,hard rock
18656,American Capitalist,3198,Five Finger Death Punch,40,7007,American Capitalist,2011-10-11,Workout Hard Rock,320,rock,hard rock
7967,Immortalized,2553,Disturbed,53,11250,Immortalized,2015-08-21,Workout Hard Rock,320,rock,hard rock
10153,Numb,5495,Linkin Park,81,12452,Meteora,2003-03-24,Workout Hard Rock,320,rock,hard rock
20922,Broken,8327,Seether,61,17414,Seether: 2002-2013,2013-01-01,Workout Hard Rock,320,rock,hard rock
14641,Indestructible,2553,Disturbed,70,19498,Indestructible (Deluxe Edition),2008-04-29,Workout Hard Rock,320,rock,hard rock
17980,Battle Born,3198,Five Finger Death Punch,55,3144,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 2",2013-11-19,Workout Hard Rock,320,rock,hard rock
16858,Fake It,8327,Seether,73,14974,Finding Beauty In Negative Spaces (Bonus Track Version),2007-01-01,Workout Hard Rock,320,rock,hard rock
23360,Stricken,2553,Disturbed,72,1406,Ten Thousand Fists,2005-09-19,Workout Hard Rock,320,rock,hard rock
13185,House of the Rising Sun,3198,Five Finger Death Punch,60,3144,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 2",2013-11-19,Workout Hard Rock,320,rock,hard rock
21664,Remedy,8327,Seether,69,3526,Karma and Effect,2005-01-01,Workout Hard Rock,320,rock,hard rock
13607,The Vengeful One,2553,Disturbed,65,4247,Immortalized (Deluxe Edition),2015-08-15,Workout Hard Rock,320,rock,hard rock
1358,You,3198,Five Finger Death Punch,51,9467,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1",2013-07-30,Workout Hard Rock,320,rock,hard rock
14754,I Stand Alone,3604,Godsmack,67,22440,Faceless,2003-04-08,Workout Hard Rock,320,rock,hard rock
26125,Bodies,2666,Drowning Pool,72,413,Sinner,2001-01-01,Workout Hard Rock,320,rock,hard rock
24128,Jekyll and Hyde,3198,Five Finger Death Punch,65,12640,Got Your Six,2015-09-04,Workout Hard Rock,320,rock,hard rock
21833,Duality,8571,Slipknot,76,13282,Vol. 3: The Subliminal Verses,2004,Workout Hard Rock,320,rock,hard rock
3648,Wrong Side of Heaven,3198,Five Finger Death Punch,67,20123,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",2013-07-26,Workout Hard Rock,320,rock,hard rock
14543,Down with the Sickness,2553,Disturbed,74,18365,The Sickness,2000-02-25,Workout Hard Rock,320,rock,hard rock
24779,Coming Undone,5111,Korn,71,17535,See You On the Other Side,2005-12-06,Workout Hard Rock,320,rock,hard rock
3978,Remember Everything,3198,Five Finger Death Punch,43,7007,American Capitalist,2011-10-11,Workout Hard Rock,320,rock,hard rock
878,B.Y.O.B.,8937,System Of A Down,75,1798,Mezmerize,2005-05-17,Workout Hard Rock,320,rock,hard rock
8763,Click Click Boom,8174,Saliva,2,18477,Every Six Seconds,2001-01-01,Workout Hard Rock,320,rock,hard rock
15153,Got Your Six,3198,Five Finger Death Punch,56,16362,Got Your Six (Deluxe),2015-09-04,Workout Hard Rock,320,rock,hard rock
15225,Hero,8535,Skillet,72,1331,Awake,2009-08-21,Workout Hard Rock,320,rock,hard rock
9014,I Am Machine,9552,Three Days Grace,67,1622,Human,2015-03-27,Workout Hard Rock,320,rock,hard rock
20670,The Devil in I,8571,Slipknot,71,533,.5: The Gray Chapter (Special Edition),2014-10-15,Workout Hard Rock,320,rock,hard rock
15722,Cut the Cord,8430,Shinedown,67,20769,Threat to Survival,2015-09-18,Workout Hard Rock,320,rock,hard rock
27073,Walk,7234,Pantera,72,21860,Vulgar Display of Power,1992-02-21,Workout Hard Rock,320,rock,hard rock
8143,Falling Away from Me,5111,Korn,69,15989,Issues,1999-11-09,Workout Hard Rock,320,rock,hard rock
6095,State of My Head,8430,Shinedown,66,20769,Threat to Survival,2015-09-18,Workout Hard Rock,320,rock,hard rock
17131,Trenches,7483,Pop Evil,59,17216,Onyx,2013-05-14,Workout Hard Rock,320,rock,hard rock
11231,My Nemesis,3198,Five Finger Death Punch,55,16362,Got Your Six (Deluxe),2015-09-04,Workout Hard Rock,320,rock,hard rock
8939,Smooth Criminal,407,Alien Ant Farm,10,661,Anthology,2001-01-01,Workout Hard Rock,320,rock,hard rock
16152,Happy Song,1322,Bring Me The Horizon,58,19032,That's The Spirit (Track by Track Commentary),2015-09-04,Workout Hard Rock,320,rock,hard rock
16484,Open Your Eyes,2553,Disturbed,55,4247,Immortalized (Deluxe Edition),2015-08-15,Workout Hard Rock,320,rock,hard rock
15397,Black Honey,9555,Thrice,46,20472,Black Honey,2016-04-28,Workout Hard Rock,320,rock,hard rock
22802,Careless Whisper,8327,Seether,53,17414,Seether: 2002-2013,2013-01-01,Workout Hard Rock,320,rock,hard rock
24679,Bad Company,3198,Five Finger Death Punch,69,14482,War Is the Answer,2009-09-22,Workout Hard Rock,320,rock,hard rock
6378,Tears Don't Fall,1386,Bullet For My Valentine,59,22519,The Poison,2006-02-14,Workout Hard Rock,320,rock,hard rock
21850,Mudshovel,8738,Staind,64,13597,Dysfunction,1999-04-13,Workout Hard Rock,320,rock,hard rock
1299,I Hate Everything About You,9552,Three Days Grace,70,3124,Three Days Grace,2003-04-19,Workout Hard Rock,320,rock,hard rock
3823,Absolute Zero,8826,Stone Sour,68,8168,"House of Gold & Bones, Part 1",2012-10-17,Workout Hard Rock,320,rock,hard rock
2952,Sound of Madness,8430,Shinedown,51,12648,The Sound of Madness (Deluxe Edition),2008-06-24,Workout Hard Rock,320,rock,hard rock
6990,She Hates Me,7544,Puddle Of Mudd,4,13163,Come Clean,2001-01-01,Workout Hard Rock,320,rock,hard rock
28191,The Pretender,3258,Foo Fighters,76,10876,"Echoes, Silence, Patience & Grace",2007-09-25,Workout Hard Rock,320,rock,hard rock
24960,The Truth,8359,Sevendust,33,11420,All I See Is War,2018-05-11,Workout Hard Rock,320,rock,hard rock
21601,Tourniquet,1300,Breaking Benjamin,59,6456,Ember,2018-04-13,Workout Hard Rock,320,rock,hard rock
7100,Getting Away With Murder,7238,Papa Roach,55,6126,Getting Away With Murder,2004-01-01,Workout Hard Rock,320,rock,hard rock
1295,Throne,1322,Bring Me The Horizon,68,21064,That's The Spirit,2015-09-11,Workout Hard Rock,320,rock,hard rock
23501,"You're Gonna Go Far, Kid",9381,The Offspring,77,17844,"Rise And Fall, Rage And Grace",2008-06-17,Workout Hard Rock,320,rock,hard rock
5730,Soldiers,7137,Otherwise,0,3003,Soldiers (Digital single),2012-03-05,Workout Hard Rock,320,rock,hard rock
25001,Dangerous,8386,Shaman's Harvest,49,9615,Smokin' Hearts & Broken Guns,2014-09-12,Workout Hard Rock,320,rock,hard rock
13074,Savior,7889,Rise Against,70,11354,Appeal To Reason,2008-01-01,Workout Hard Rock,320,rock,hard rock
204,In Between,937,Beartooth,64,21521,Disgusting,2014-06-10,Workout Hard Rock,320,rock,hard rock
8545,Bury Myself Alive,2630,Downplay,31,19159,Radiocalypse,2012-05-29,Workout Hard Rock,320,rock,hard rock
2556,Feel Invincible,8535,Skillet,72,14136,Unleashed,2016-08-05,Workout Hard Rock,320,rock,hard rock
17672,End Of Me,677,Ashes Remain,54,12370,What I've Become,2011-08-23,Workout Hard Rock,320,rock,hard rock
3700,Reckless,4199,JAXSON GAMBLE,48,7168,Reckless,2017-08-25,Workout Hard Rock,320,rock,hard rock
27739,Angels Fall,1300,Breaking Benjamin,2,4002,Dark Before Dawn,2015-06-23,Workout Hard Rock,320,rock,hard rock
8225,In the Air Tonight,6940,Nonpoint,59,2785,Recoil (Explicit Content U.S. Version),2004-07-13,Workout Hard Rock,320,rock,hard rock
2011,Sweet Dreams (Are Made Of This),6056,Marilyn Manson,54,21636,Lest We Forget - The Best Of,2004-01-01,Workout Hard Rock,320,rock,hard rock
10033,Love Crime,6602,My Darkest Days,27,20722,Sick And Twisted Affair (Deluxe Edition),2012-01-01,Workout Hard Rock,320,rock,hard rock
27841,I'm Shipping Up To Boston,2664,Dropkick Murphys,70,8448,The Warrior's Code,2005-07-19,Workout Hard Rock,320,rock,hard rock
17440,Heavy Is the Head,10403,Zac Brown Band,3,19447,Heavy Is The Head,2015-03-07,Workout Hard Rock,320,rock,hard rock
21127,Comatose,8535,Skillet,66,3259,Comatose,2006-10-03,Workout Hard Rock,320,rock,hard rock
27710,Time of Dying,9552,Three Days Grace,65,13283,One-X,2006-06-25,Workout Hard Rock,320,rock,hard rock
584,Vice Grip,7257,Parkway Drive,59,20660,Ire,2015-09-25,Workout Hard Rock,320,rock,hard rock
9902,Fallen Angel,9552,Three Days Grace,63,1622,Human,2015-03-27,Workout Hard Rock,320,rock,hard rock
23535,Gone Away,3198,Five Finger Death Punch,65,17506,A Decade of Destruction,2017-12-01,Workout Hard Rock,320,rock,hard rock
20157,Open My Eyes,7893,Rival Sons,27,10511,Great Western Valkyrie (Tour Edition),2015-10-16,Workout Hard Rock,320,rock,hard rock
19155,Duck And Run,55,3 Doors Down,0,18674,The Better Life - Deluxe Edition,2007-01-01,Workout Hard Rock,320,rock,hard rock
3702,The Violence,7889,Rise Against,62,14210,Wolves,2017-06-09,Workout Hard Rock,320,rock,hard rock
20083,Surprise Surprise,1091,Billy Talent,51,11631,Dead Silence,2012-09-07,Workout Hard Rock,320,rock,hard rock
12873,My Demons,8120,STARSET,70,1626,Transmissions (Deluxe Version),2014,Workout Hard Rock,320,rock,hard rock
23018,Cradle To The Grave,3198,Five Finger Death Punch,0,10745,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),2013-01-01,Workout Hard Rock,320,rock,hard rock
5986,Zombie,869,Bad Wolves,0,4763,Disobey,2018-05-11,Workout Hard Rock,320,rock,hard rock
5936,Good Day To Die,3604,Godsmack,47,20264,The Oracle (Deluxe Edition),2010-01-01,Workout Hard Rock,320,rock,hard rock
19303,Face Everything And Rise,7238,Papa Roach,54,20365,F.E.A.R.,2015-01-27,Workout Hard Rock,320,rock,hard rock
24438,War of Change,9550,Thousand Foot Krutch,63,13602,The End Is Where We Begin,2012-04-17,Workout Hard Rock,320,rock,hard rock
14850,For You,8738,Staind,53,1190,Break the Cycle,2001-05-22,Workout Hard Rock,320,rock,hard rock
18813,Bring It,9717,Trapt,51,898,Reborn,2013,Workout Hard Rock,320,rock,hard rock
22503,The Outsider,105,A Perfect Circle,63,12135,Thirteenth Step,2003-01-01,Workout Hard Rock,320,rock,hard rock
19799,Here to Stay,5111,Korn,0,13870,Best Of,2011-10-21,Workout Hard Rock,320,rock,hard rock
6934,Aerials,8937,System Of A Down,10,12325,Toxicity,2001-01-01,Workout Hard Rock,320,rock,hard rock
4380,So Sick,666,Arythma,36,6808,Life...Changing,2009-01-01,Workout Hard Rock,320,rock,hard rock
27941,"I""ll Take Rock",3202,FknRock!,33,18587,Hard.,2020-01-02,Rock Hubspot,374,rock,hard rock
14480,TV Dinner,8285,Scooped Up!,30,12438,Hi-Tri [Sample],2019-10-10,Rock Hubspot,374,rock,hard rock
15956,Stuck in My Head,10236,Xuinn,9,13096,Stuck in My Head,2019-10-31,Rock Hubspot,374,rock,hard rock
10103,Lost 蛇,7016,October Ends,50,14066,Lost 蛇,2019-12-13,Rock Hubspot,374,rock,hard rock
18693,Lucid Dreams,7016,October Ends,38,11255,Lucid Dreams,2018-10-05,Rock Hubspot,374,rock,hard rock
735,Medisin,8095,SIXN,46,5520,Medisin,2019-07-18,Rock Hubspot,374,rock,hard rock
1320,Devil’s Den 鬼,7016,October Ends,38,11832,Devil’s Den 鬼,2019-07-17,Rock Hubspot,374,rock,hard rock
2527,Devil's Den (Remix),664,Arva,40,15899,Devil's Den (Remix),2019-05-12,Rock Hubspot,374,rock,hard rock
5072,YOU & I,9902,VRSTY,43,15650,Blck Deluxe,2019-12-20,Rock Hubspot,374,rock,hard rock
12858,Inner Hell,720,Auralist,26,9085,Between the Devil and the Sea,2019-12-13,Rock Hubspot,374,rock,hard rock
14917,Summiteer,10078,Watch Out Stampede,45,1373,Northern Lights,2019-12-13,Rock Hubspot,374,rock,hard rock
697,Pavement,9950,Veridian,38,4581,Pavement,2019-11-22,Rock Hubspot,374,rock,hard rock
11263,Uni,700,Atlas,40,9211,Uni,2019-11-15,Rock Hubspot,374,rock,hard rock
24740,Emerge,9314,The Hunting Project,33,14402,I : The Hollowing,2019-11-08,Rock Hubspot,374,rock,hard rock
8727,G X D S ?,5736,LxngCat,37,6239,G X D S ?,2019-01-18,Rock Hubspot,374,rock,hard rock
26171,I Got It,664,Arva,33,4766,I Got It,2019-06-25,Rock Hubspot,374,rock,hard rock
8984,Beauty Queen,812,BLVK SWVN,39,5265,Beauty Queen,2019-12-13,Rock Hubspot,374,rock,hard rock
12248,From the Inside,7016,October Ends,37,6617,From the Inside,2017-12-07,Rock Hubspot,374,rock,hard rock
8201,Kano Kalokeria,5033,Kim,21,4003,Kano Kalokeria,2016-05-30,Rock Hubspot,374,rock,hard rock
2573,Find My Way,3359,From Inside,19,2340,Find My Way,2016-04-25,Rock Hubspot,374,rock,hard rock
12216,Eléktron - Ao Vivo,3474,Gear,24,20125,Gear no Release Showlivre (Ao Vivo),2019-02-09,HARD ROCK Vibes,97,rock,hard rock
20211,I Take Everything I Can,1765,Chris Blackburger,28,9623,I Take Everything I Can,2019-10-13,HARD ROCK Vibes,97,rock,hard rock
1722,Empires,1899,Coastlines,28,19546,Empires,2019-10-31,HARD ROCK Vibes,97,rock,hard rock
6129,MisGuided,732,AvaGrace,34,14332,The Witching Hours,2019-08-30,HARD ROCK Vibes,97,rock,hard rock
1160,Bad Guy,2015,Critic City,25,5878,Cliff Diver,2019-08-10,HARD ROCK Vibes,97,rock,hard rock
12294,We Built This City,2015,Critic City,35,11465,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,97,rock,hard rock
7982,Recoiled,2015,Critic City,36,11465,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,97,rock,hard rock
7430,Quid Pro Quo,2015,Critic City,35,11465,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,97,rock,hard rock
2399,Out of Place,7820,Rewave,33,10064,Out of Place,2019-09-13,HARD ROCK Vibes,97,rock,hard rock
15791,Bangladesh,1600,Cashetano la Merluza,27,14683,Tecnoporno,2019-09-19,HARD ROCK Vibes,97,rock,hard rock
14759,Fugados del Blister,1600,Cashetano la Merluza,29,14683,Tecnoporno,2019-09-19,HARD ROCK Vibes,97,rock,hard rock
2287,Survivor's Guilt,9273,The Fight Left Inside,21,2791,Survivor's Guilt,2019-10-31,HARD ROCK Vibes,97,rock,hard rock
285,Even Angels,7656,Radio Free Universe,39,9408,Even Angels,2019-09-06,HARD ROCK Vibes,97,rock,hard rock
22855,She's High Again,7656,Radio Free Universe,40,1242,She's High Again,2019-10-25,HARD ROCK Vibes,97,rock,hard rock
1253,Como Vos,5554,LoNaranjaDeLaLuz,31,12895,Los Temporales,2019-09-27,HARD ROCK Vibes,97,rock,hard rock
20178,Ita,2720,Dyne Side,38,18463,Ita,2018-07-27,HARD ROCK Vibes,97,rock,hard rock
743,Exit Human,2720,Dyne Side,30,8208,Immigrant,2017-08-11,HARD ROCK Vibes,97,rock,hard rock
2583,Despite,2720,Dyne Side,30,8208,Immigrant,2017-08-11,HARD ROCK Vibes,97,rock,hard rock
9127,On the Line,3167,Fever Feel,29,13928,"Less Precious, Pt. III",2019-11-15,HARD ROCK Vibes,97,rock,hard rock
24123,Ramona,3167,Fever Feel,30,13928,"Less Precious, Pt. III",2019-11-15,HARD ROCK Vibes,97,rock,hard rock
15251,Success,5579,Longfield & Super Skeleton,29,7665,Success,2019-09-13,HARD ROCK Vibes,97,rock,hard rock
23504,Bubblegum,5579,Longfield & Super Skeleton,30,3364,Bubblegum,2019-03-01,HARD ROCK Vibes,97,rock,hard rock
6047,Walking Down The Road,4209,JGS,36,17157,Take One,2019-10-19,HARD ROCK Vibes,97,rock,hard rock
11880,I'll Always Be Your Fool,4209,JGS,36,17157,Take One,2019-10-19,HARD ROCK Vibes,97,rock,hard rock
17444,Hit or Miss,10169,Winter Havens,39,3650,Hit or Miss,2020-01-03,HARD ROCK Vibes,97,rock,hard rock
23976,Time,1406,By Chance,35,15692,Time,2019-10-09,HARD ROCK Vibes,97,rock,hard rock
11552,'Til the Cows Come Home,5560,Lockeland,30,2268,'Til the Cows Come Home,2019-03-08,HARD ROCK Vibes,97,rock,hard rock
19856,Drive,5560,Lockeland,34,12181,Drive,2019-08-30,HARD ROCK Vibes,97,rock,hard rock
839,REALIZE,5207,LEVEREVE,30,15887,EA ME ASPEXIT,2018-11-17,HARD ROCK Vibes,97,rock,hard rock
12065,Running in Circles,9544,Thomas Wescott,23,7418,Running in Circles,2019-11-22,HARD ROCK Vibes,97,rock,hard rock
10339,Chance,2342,Davide Cristofori,16,3227,Chance,2019-11-28,HARD ROCK Vibes,97,rock,hard rock
16207,Countdown,4782,KAY JAM,26,4266,Kay Jam,2019-11-25,HARD ROCK Vibes,97,rock,hard rock
21219,Out of Sight,4782,KAY JAM,21,4266,Kay Jam,2019-11-25,HARD ROCK Vibes,97,rock,hard rock
4362,Picture,4782,KAY JAM,25,4266,Kay Jam,2019-11-25,HARD ROCK Vibes,97,rock,hard rock
